id,question,choices,label
1393,Male barn swallow birds with symmetrically-shaped wings find mates more quickly than males with asymmetrical wing shapes. Which statement best explains the significance of symmetry in the barn swallow population?,"{""text"": [""Symmetrical wings are attractive to females."", ""Symmetrical wings indicate genetic mutations."", ""Symmetrical wings indicate that males are good predators."", ""Symmetrical wings are signs that a bird is very aggressive.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
533,Which of these cell structures converts nutrients to energy for cell functions?,"{""text"": [""cell membrane"", ""chloroplasts"", ""mitochondria"", ""endoplasmic reticulum""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
2109,Which is the most likely reason why scientific theories change?,"{""text"": [""public opinions change"", ""retiring scientists are replaced"", ""more money is spent on science"", ""scientists make new observations""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1634,Which of the following statements best explains how the decomposition of plant and animal matter helps to form rich soils?,"{""text"": [""Decomposition adds silt to soil."", ""Decomposition adds water to soil."", ""Decomposition adds oxygen to soil."", ""Decomposition adds nutrients to soil.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
922,Which process must occur for clouds to form?,"{""text"": [""erosion"", ""conduction"", ""condensation"", ""precipitation""], ""label"": [""1"", ""2"", ""3"", ""4""]}",
859,Which processes change magma into igneous rock?,"{""text"": [""cooling and crystallization"", ""compaction and cementation"", ""heat and pressure"", ""weathering and erosion""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1972,Prolonged exercise stimulates muscle cells to absorb sugar from the blood. This mechanism reduces stress placed on the body by signaling the body to produce,"{""text"": [""insulin."", ""lipids."", ""hemoglobin."", ""hydrochloric acid.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
250,What type of precipitation occurs when raindrops freeze as they fall?,"{""text"": [""hail"", ""frost"", ""sleet"", ""snow""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
976,A student observes a glowing band across the night sky. This glowing band is most likely,"{""text"": [""orbiting planets in the solar system."", ""a partial view of the Milky Way galaxy."", ""an asteroid orbiting the Sun."", ""light from stars in a distant galaxy.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1435,High-altitude cirrus clouds are primarily formed from which substance?,"{""text"": [""carbon dioxide gas"", ""solid ice crystals"", ""nitrogen compounds"", ""ozone molecules""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1083,What is true of mutualistic relationships among organisms?,"{""text"": [""The organisms ignore each other."", ""The organisms cooperate with each other."", ""The organisms prey on each other."", ""The organisms compete with each other.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
185,Which property of Earth's interior keeps the innermost part in a solid state?,"{""text"": [""relatively low temperature"", ""extremely high pressure"", ""high rate of heat flow"", ""low rate of radioactive decay""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
513,Which scientist is credited with using a telescope in the seventeenth century to discover the moons of Jupiter?,"{""text"": [""Galileo"", ""Kepler"", ""Einstein"", ""Newton""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
242,New vaccines for diseases are being developed all the time. How do vaccines most likely help people?,"{""text"": [""Vaccines help prevent illnesses."", ""Vaccines keep the environment cleaner."", ""Vaccines help cure people who are sick."", ""Vaccines kill bacteria that cause infections.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
677,Which rock is most likely to contain fossil seashells?,"{""text"": [""basalt"", ""gneiss"", ""granite"", ""limestone""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
15,"A population of small, plant-eating beetles lives in a forest. About half of the beetles are light brown and the others are dark green. If years of drought cause the area to become dry with few trees, what would the beetle population most likely look like after several generations?","{""text"": [""It would be mostly light brown beetles."", ""It would be mostly dark green beetles."", ""It would be mostly carnivorous beetles."", ""It would be mostly very large beetles.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
939,Which of these is an inherited behavior?,"{""text"": [""a seal balancing a ball"", ""a dog getting the newspaper"", ""a spider spinning a web"", ""an ape using sign language""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
2054,"A house is built in a desert, where there is no electricity and very little wind. Which action could lead to operating the electrical appliances in the house that would cause the least amount of environmental pollution?","{""text"": [""constructing a small hydroelectric plant"", ""placing solar panels on the roof of the house"", ""using gasoline generators"", ""burning coal or wood""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
736,Sound waves can pass through all of these except,"{""text"": [""air."", ""steel."", ""water."", ""a vacuum.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
907,Which of these can be mined from Earth and used as an energy source?,"{""text"": [""Coal"", ""Gravel"", ""Granite"", ""Limestone""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1384,Which statement on a toothpaste package best supports the claim of fighting cavities?,"{""text"": [""delivers great new flavor"", ""patented triple cleansing action"", ""guaranteed to make teeth sparkle"", ""certified by the American Dental Association""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
365,Which metalloid is used in solar cells and computer chips?,"{""text"": [""silicon"", ""silver"", ""arsenic"", ""antimony""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
449,Some plant species are more tolerant of acidic soil than others. The tolerant species are favored in areas affected by which consequence of human activity?,"{""text"": [""mixing of pollutants with rain"", ""erosion of topsoil by clearcutting"", ""runoff of fertilizer used in farming"", ""thinning of the atmospheric ozone layer""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1403,What is the main source of raw material for the production of plastics?,"{""text"": [""clay"", ""plants"", ""petroleum"", ""sand""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
914,What is the first step in designing a product?,"{""text"": [""model a solution"", ""communicate the solution"", ""identify the need or want"", ""build a prototype""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1797,A characteristic that all living organisms have in common is they,"{""text"": [""need similar food."", ""have the same life span."", ""live in the same climate."", ""are made of cells.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
180,The change in fur color of the Arctic hare from brown in the summer to white in the winter is an example of,"{""text"": [""mimicry."", ""heredity."", ""diversity."", ""camouflage.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1103,Research into the total amount of oil available for use around the world can affect what kind of human choice?,"{""text"": [""where to retire"", ""how to travel to work"", ""what kind of coffee to drink"", ""whether to recycle glass and aluminum""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
721,"When buried sediments are subjected to pressure, the mineral grains are squeezed together. What is the result of this action?","{""text"": [""volcanoes"", ""earthquakes"", ""new rock is formed"", ""layers rise to the surface""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
688,The action of turning off the water while brushing teeth is an example of,"{""text"": [""recycling."", ""adaptation."", ""conservation."", ""resourcefulness.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
204,What is the role of decomposers in a food chain?,"{""text"": [""They consume other organisms."", ""They break down dead organic matter."", ""They use the Sun's energy to make food."", ""They convert inorganic matter into organic matter.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1183,"Cells come in two basic types, prokaryotic and eukaryotic. Which cell structure is found in both prokaryotic and eukaryotic cells?","{""text"": [""vacuole"", ""nucleoid"", ""mitochondrion"", ""cytoplasm""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
523,Gregor Mendel cross-pollinated red and white snapdragon flowers. What information indicates that incomplete dominance was achieved?,"{""text"": [""The offspring had heterozygous alleles."", ""The offspring had a recessive allele."", ""The offspring were pink."", ""The offspring were red.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1875,"Toni got a cut on her arm while playing in a softball game. A few weeks later, the cut was healed. Which process is most responsible for repairing the cut?","{""text"": [""signals transported by nerve cells"", ""exchange of oxygen in the lungs"", ""transport of waste by blood"", ""reproduction of skin cells""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
51,Which best describes transportation technology?,"{""text"": [""a system that is used to move people and products"", ""an enterprise that changes raw materials into goods"", ""the building and finishing of structures"", ""the conversion of mechanical energy into heat energy""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
262,Which is a process that occurs during photosynthesis?,"{""text"": [""Plants take in oxygen and release sugar."", ""Plants take in sugar and release minerals."", ""Plants take in minerals and release carbon dioxide."", ""Plants take in carbon dioxide and release oxygen.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1708,"If you breathe on a mirror, part of the mirror clouds up. What are you actually seeing when you see the mirror cloud up?","{""text"": [""Water droplets that formed from cooled water vapor in your breath"", ""Carbon dioxide that you are breathing out from your lungs"", ""Oxygen that you are breathing out from your lungs"", ""Cooled nitrogen in the air around you""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
